Age,Gender,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,Location_Europe,Location_Other,Location_USA,GameGenre_RPG,GameGenre_Simulation,GameGenre_Sports,GameGenre_Strategy,GamingIntensity,SessionConsistency,AchievementRate,LevelSpeed,SessionsPerLevel,PlaytimeEfficiency,AgeLevelInteraction,EngagementDepth,Confidence_Score,Predicted_Engagement,Actual_Engagement,Prediction_Correct
43,0,9.63338328887732,0,1,10,171,76,13,0,1,0,1,0,0,0,1710,0.05813953488372093,0.16883116883116883,6.909090909090909,0.12987012987012986,0.007597895967270602,3268,0.5594795538929465,0.9595,High,High,1
46,1,11.785472698425544,0,2,7,107,93,40,0,0,1,0,1,0,0,749,0.06481481481481481,0.425531914893617,11.625,0.07446808510638298,0.05333333333333334,4278,0.8382899628096973,0.9608,Medium,Medium,1
22,1,15.669639637915555,0,1,3,155,29,42,0,0,1,0,1,0,0,465,0.019230769230769232,1.4,7.25,0.1,0.09012875536480687,638,0.47397769515847626,0.9544,Medium,Medium,1
44,0,9.707483076259768,0,2,10,18,76,10,1,0,0,0,0,0,0,180,0.5263157894736842,0.12987012987012986,6.909090909090909,0.12987012987012986,0.055248618784530384,3344,0.5371747211796064,0.8985,Low,Low,1
32,0,5.038267797632069,0,0,18,130,62,46,0,0,1,0,1,0,0,2340,0.13740458015267176,0.7301587301587301,3.263157894736842,0.2857142857142857,0.019649722340879965,1984,0.771375464669677,0.9083,High,High,1
38,1,14.64875118823413,0,2,15,20,68,15,1,0,0,0,0,1,0,300,0.7142857142857143,0.21739130434782608,4.25,0.21739130434782608,0.04983388704318937,2584,0.5576208178335015,0.6987,Medium,Medium,1
17,0,4.687196739777503,0,1,18,109,80,37,1,0,0,1,0,0,0,1962,0.16363636363636364,0.4567901234567901,4.2105263157894735,0.2222222222222222,0.018848700967906265,1360,0.804832713739687,0.9648,High,High,1
27,1,0.6422348251428414,0,2,4,133,7,5,0,0,0,0,1,0,0,532,0.029850746268656716,0.625,1.4,0.5,0.009380863039399626,189,0.08178438661558023,0.957,Medium,Medium,1
27,1,23.27460026009606,0,1,9,44,12,41,0,0,1,0,0,1,0,396,0.2,3.1538461538461537,1.2,0.6923076923076923,0.10327455919395466,324,0.4052044609590111,0.9003,Medium,Medium,1
21,0,1.880314876436544,0,0,13,39,17,23,0,0,0,0,0,0,0,507,0.325,1.2777777777777777,1.2142857142857142,0.7222222222222222,0.045275590551181105,357,0.32156133828398586,0.9401,Medium,Medium,1
32,1,15.150421147000888,0,2,6,173,27,1,0,0,1,0,0,0,0,1038,0.034482758620689655,0.03571428571428571,3.857142857142857,0.21428571428571427,0.0009624639076034649,864,0.17472118958783048,0.8724,Medium,Medium,1
33,0,9.457644071482648,0,0,16,28,93,33,1,0,0,0,0,1,0,448,0.5517241379310345,0.35106382978723405,5.470588235294118,0.1702127659574468,0.07349665924276169,3069,0.8364312267502522,0.9703,Medium,Medium,1
30,1,4.181524362538605,1,0,5,170,93,28,1,0,0,0,0,0,0,850,0.029239766081871343,0.2978723404255319,15.5,0.05319148936170213,0.03290246768507638,2790,0.737918215599667,0.9586,Medium,Medium,1
25,1,18.90818537679415,0,2,15,12,48,39,1,0,0,1,0,0,0,180,1.1538461538461537,0.7959183673469388,3.0,0.30612244897959184,0.2154696132596685,1200,0.6245353159735216,0.9454,Low,Low,1
31,1,0.36516458675821,0,0,8,105,1,31,1,0,0,1,0,0,0,840,0.07547169811320754,15.5,0.1111111111111111,4.0,0.036860879904875146,31,0.2639405204411907,0.9719,Medium,Medium,1
15,0,1.6822155945361743,0,0,2,178,21,13,0,1,0,0,0,0,1,356,0.0111731843575419,0.5909090909090909,7.0,0.09090909090909091,0.036414565826330535,315,0.20817843865784053,0.9185,Medium,Medium,1
31,1,6.167481018328072,0,1,19,100,73,45,0,0,1,1,0,0,0,1900,0.18811881188118812,0.6081081081081081,3.65,0.25675675675675674,0.02367175170962651,2263,0.8308550185719172,0.9392,High,High,1
27,1,5.151249347829511,0,0,9,29,13,41,0,0,0,1,0,0,0,261,0.3,2.9285714285714284,1.3,0.6428571428571429,0.15648854961832062,351,0.4107806691373461,0.9599,Low,Low,1
24,0,22.46678598854521,0,1,11,83,50,29,0,0,0,0,0,0,1,913,0.13095238095238096,0.5686274509803921,4.166666666666667,0.21568627450980393,0.03172866520787746,1200,0.5390334572390515,0.8956,Medium,Medium,1
21,1,3.841295236139082,0,0,15,143,41,0,0,0,1,0,0,0,1,2145,0.10416666666666667,0.0,2.5625,0.35714285714285715,0.0,861,0.2955390334517557,0.9117,High,Medium,0
28,1,16.53297405514067,0,1,7,104,51,24,0,0,0,0,0,1,0,728,0.06666666666666667,0.46153846153846156,6.375,0.1346153846153846,0.03292181069958848,1428,0.4851301115151463,0.9352,Medium,Medium,1
34,0,6.852449537290237,0,2,13,151,80,48,1,0,0,0,1,0,0,1963,0.08552631578947369,0.5925925925925926,5.714285714285714,0.16049382716049382,0.024439918533604887,2720,0.8587360594635923,0.9711,High,High,1
31,1,14.453995458647093,0,2,19,177,66,18,0,0,1,0,0,1,0,3363,0.10674157303370786,0.26865671641791045,3.3,0.2835820895522388,0.00535077288941736,2046,0.5910780669035116,0.975,High,High,1
40,1,9.480021808121172,1,1,14,62,16,21,0,0,1,0,0,0,1,868,0.2222222222222222,1.2352941176470589,1.0666666666666667,0.8235294117647058,0.024165707710011506,640,0.30669144980842583,0.9516,Medium,Medium,1
42,1,8.600089965073689,0,1,2,36,35,4,1,0,0,0,0,0,1,72,0.05405405405405406,0.1111111111111111,11.666666666666666,0.05555555555555555,0.0547945205479452,1470,0.21933085501451055,0.9018,Low,High,0
22,1,7.496670103725757,0,0,4,28,95,31,0,0,1,0,0,0,0,112,0.13793103448275862,0.3229166666666667,19.0,0.041666666666666664,0.2743362831858407,2090,0.7657992564913421,0.8889,Low,Low,1
35,1,7.004445166998964,0,1,0,85,39,15,1,0,0,0,0,0,0,0,0.0,0.375,39.0,0.0,15.0,1365,0.3122676579867608,0.9504,Low,High,0
34,1,22.909594306238628,1,0,13,130,16,48,1,0,0,0,1,0,0,1690,0.09923664122137404,2.823529411764706,1.1428571428571428,0.7647058823529411,0.028385570668243643,544,0.5018587360501514,0.9742,High,High,1
41,0,22.045608875931418,0,2,17,77,78,12,0,0,0,1,0,0,0,1309,0.21794871794871795,0.1518987341772152,4.333333333333333,0.21518987341772153,0.00916030534351145,3198,0.6022304832601816,0.9593,Medium,Medium,1
48,0,20.406818913885637,0,1,6,175,31,32,0,0,1,1,0,0,0,1050,0.03409090909090909,1.0,4.428571428571429,0.1875,0.030447193149381543,1488,0.4275092936723512,0.9301,Medium,Medium,1
34,0,10.10169401907212,0,2,4,98,69,44,0,1,0,0,0,1,0,392,0.04040404040404041,0.6285714285714286,13.8,0.05714285714285714,0.11195928753180662,2346,0.7174721189457719,0.9438,Medium,Medium,1
40,1,4.193182687894639,0,0,3,168,92,1,0,0,1,0,0,0,1,504,0.01775147928994083,0.010752688172043012,23.0,0.03225806451612903,0.0019801980198019802,3680,0.5204460966446013,0.9577,Medium,Medium,1
23,1,13.44930351784358,0,0,16,148,44,43,1,0,0,1,0,0,0,2368,0.10738255033557047,0.9555555555555556,2.588235294117647,0.35555555555555557,0.018151118615449557,1012,0.6375464683896366,0.9345,High,High,1
26,1,15.8913031924712,0,0,0,123,79,46,1,0,0,0,0,0,0,0,0.0,0.575,79.0,0.0,46.0,2054,0.7657992564913421,0.9686,Low,Low,1
27,0,17.28858906012687,0,1,10,150,42,45,0,0,0,0,0,0,1,1500,0.06622516556291391,1.0465116279069768,3.8181818181818183,0.23255813953488372,0.029980013324450366,1134,0.6078066914385166,0.8461,High,High,1
38,0,6.22663403377429,0,0,3,22,2,24,1,0,0,0,0,0,0,66,0.13043478260869565,8.0,0.5,1.0,0.3582089552238806,76,0.1895910780633905,0.9725,Low,Low,1
27,1,18.93123051065599,0,0,11,15,27,35,0,0,0,0,0,0,1,165,0.6875,1.25,2.25,0.39285714285714285,0.21084337349397592,729,0.4553903345640263,0.9462,Low,Low,1
47,0,4.840698502199585,0,1,13,127,27,21,0,0,1,1,0,0,0,1651,0.1015625,0.75,1.9285714285714286,0.4642857142857143,0.012711864406779662,1269,0.36245353159177596,0.9006,High,Medium,0
33,0,0.7076673319564017,0,0,16,156,31,20,0,0,1,0,1,0,0,2496,0.10191082802547771,0.625,1.8235294117647058,0.5,0.008009611533840609,1023,0.394052044602341,0.966,High,High,1
31,1,13.23745285188052,0,0,9,117,12,0,0,0,0,0,1,0,0,1053,0.07627118644067797,0.0,1.2,0.6923076923076923,0.0,372,0.10037174721003024,0.9505,Medium,Medium,1
41,0,21.561213051631874,0,0,8,172,15,2,0,1,0,0,1,0,0,1376,0.046242774566473986,0.125,1.6666666666666667,0.5,0.0014524328249818446,615,0.1263940520422603,0.9086,Medium,Medium,1
25,0,16.834973880883965,0,0,7,12,58,13,1,0,0,1,0,0,0,84,0.5384615384615384,0.22033898305084745,7.25,0.11864406779661017,0.15294117647058825,1450,0.44237918214791117,0.9418,Low,Low,1
24,1,5.214425314643591,0,0,17,97,81,8,0,1,0,1,0,0,0,1649,0.17346938775510204,0.0975609756097561,4.5,0.2073170731707317,0.0048484848484848485,1944,0.5892193308440666,0.9597,High,High,1
40,1,21.727575676567632,1,2,9,142,68,12,0,0,1,0,0,1,0,1278,0.06293706293706294,0.17391304347826086,6.8,0.13043478260869565,0.009382329945269743,2720,0.5018587360501513,0.9391,Medium,Medium,1
33,1,16.70397070842806,1,2,12,142,9,49,0,0,0,0,0,0,0,1704,0.08391608391608392,4.9,0.6923076923076923,1.2,0.02873900293255132,297,0.4646840148612512,0.9527,High,High,1
29,1,2.0673841286865047,1,0,15,101,73,45,1,0,0,0,0,1,0,1515,0.14705882352941177,0.6081081081081081,4.5625,0.20270270270270271,0.029683377308707123,2117,0.8085501858585771,0.93,High,High,1
26,1,23.00469408718328,0,2,3,14,32,21,1,0,0,1,0,0,0,42,0.2,0.6363636363636364,8.0,0.09090909090909091,0.4883720930232558,832,0.33457249070010087,0.9557,Low,Low,1
32,1,12.523199414806337,1,0,2,166,93,6,1,0,0,1,0,0,0,332,0.011976047904191617,0.06382978723404255,31.0,0.02127659574468085,0.018018018018018018,2976,0.5576208178335015,0.7772,Medium,Medium,1
24,0,7.0776259135936,0,1,2,42,57,7,1,0,0,1,0,0,0,84,0.046511627906976744,0.1206896551724138,19.0,0.034482758620689655,0.08235294117647059,1368,0.364312267651221,0.9294,Low,Low,1
48,1,14.60851027454058,0,0,19,57,40,30,1,0,0,0,1,0,0,1083,0.3275862068965517,0.7317073170731707,2.0,0.4634146341463415,0.027675276752767528,1920,0.5353159851201614,0.9245,Medium,Medium,1
20,0,12.466479552457296,0,2,16,163,92,11,1,0,0,1,0,0,0,2608,0.0975609756097561,0.11827956989247312,5.411764705882353,0.17204301075268819,0.004216174779609045,1840,0.6672862453407568,0.9726,High,High,1
35,0,10.625006431005774,0,1,0,152,80,24,0,0,1,0,0,0,1,0,0.0,0.2962962962962963,80.0,0.0,24.0,2800,0.6078066914385166,0.9663,Low,Low,1
48,1,6.946703466466617,0,0,8,12,6,23,0,0,0,0,0,0,1,96,0.6153846153846154,3.2857142857142856,0.6666666666666666,1.1428571428571428,0.23711340206185566,288,0.2323420074306256,0.9584,Low,Low,1
33,1,17.423972508622487,0,2,15,141,92,2,0,0,1,0,0,0,0,2115,0.1056338028169014,0.021505376344086023,5.75,0.16129032258064516,0.000945179584120983,3036,0.5947955390224016,0.9348,High,High,1
44,0,0.8027839955315477,1,0,12,17,5,28,1,0,0,0,1,0,0,204,0.6666666666666666,4.666666666666667,0.38461538461538464,2.0,0.13658536585365855,220,0.28624535315453076,0.9481,Low,Low,1
44,0,18.61449278946384,1,0,10,39,85,12,1,0,0,0,1,0,0,390,0.25,0.13953488372093023,7.7272727272727275,0.11627906976744186,0.030690537084398978,3740,0.6022304832601816,0.9374,Medium,Medium,1
23,1,6.159190310928307,0,2,10,84,20,35,1,0,0,1,0,0,0,840,0.11764705882352941,1.6666666666666667,1.8181818181818181,0.47619047619047616,0.041617122473246136,460,0.4107806691373461,0.9135,Medium,Medium,1
42,1,2.7313181997200733,0,1,17,62,77,35,0,0,1,0,0,0,0,1054,0.2698412698412698,0.44871794871794873,4.277777777777778,0.21794871794871795,0.03317535545023697,3234,0.7676579925507869,0.9649,Medium,Medium,1
19,0,2.522640402564641,1,1,8,104,71,22,1,0,0,0,0,1,0,832,0.0761904761904762,0.3055555555555556,7.888888888888889,0.1111111111111111,0.026410564225690276,1349,0.5873605947846215,0.9188,Medium,Medium,1
38,0,5.990720486362284,1,1,7,43,72,16,1,0,0,0,0,0,0,301,0.1590909090909091,0.2191780821917808,9.0,0.0958904109589041,0.052980132450331126,2736,0.5427509293579414,0.8294,Medium,Medium,1
22,0,22.01833810425461,0,1,16,75,20,12,0,0,0,0,0,1,0,1200,0.21052631578947367,0.5714285714285714,1.1764705882352942,0.7619047619047619,0.009991673605328892,440,0.27323420073841576,0.9285,Medium,Medium,1
46,1,14.18688049484398,0,0,19,38,94,4,0,0,0,0,0,0,1,722,0.48717948717948717,0.042105263157894736,4.7,0.2,0.005532503457814661,4324,0.6431226765679717,0.9566,Medium,Medium,1
24,1,12.324684433869988,0,0,2,95,74,29,1,0,0,0,0,1,0,190,0.020833333333333332,0.38666666666666666,24.666666666666668,0.02666666666666667,0.1518324607329843,1776,0.6226765799140767,0.8594,Low,Low,1
48,0,3.937546168550327,0,1,7,60,43,19,0,0,1,0,0,0,1,420,0.11475409836065574,0.4318181818181818,5.375,0.1590909090909091,0.04513064133016627,2064,0.4033457248995661,0.9169,Medium,Low,0
28,1,2.144972678180441,0,2,9,90,61,33,1,0,0,0,1,0,0,810,0.0989010989010989,0.532258064516129,6.1,0.14516129032258066,0.040690505548705305,1708,0.6189591077951867,0.9418,Medium,Medium,1
23,0,12.900239614747491,0,1,0,107,2,17,0,1,0,0,0,0,0,0,0.0,5.666666666666667,2.0,0.0,17.0,46,0.12081784386392531,0.9653,Low,High,0
17,0,9.590217192794071,0,0,18,168,5,44,0,0,1,1,0,0,0,3024,0.10650887573964497,7.333333333333333,0.2631578947368421,3.0,0.014545454545454545,85,0.43866171002902116,0.949,High,High,1
30,1,11.67862571924119,0,0,5,109,38,46,0,0,0,0,0,1,0,545,0.045454545454545456,1.1794871794871795,6.333333333333333,0.1282051282051282,0.08424908424908426,1140,0.5650557620712816,0.9498,Medium,Medium,1
19,1,10.015441315846154,0,0,4,101,27,30,1,0,0,0,0,0,0,404,0.0392156862745098,1.0714285714285714,5.4,0.14285714285714285,0.07407407407407407,513,0.379182156126781,0.9502,Medium,Medium,1
36,1,11.750817491312466,1,0,10,173,11,13,1,0,0,0,0,0,1,1730,0.05747126436781609,1.0833333333333333,1.0,0.8333333333333334,0.007510109763142692,396,0.1970260223011705,0.9479,High,High,1
19,1,23.77698766204579,0,2,19,46,21,23,0,0,0,1,0,0,0,874,0.40425531914893614,1.0454545454545454,1.05,0.8636363636363636,0.026285714285714287,399,0.377323420067336,0.8904,Medium,Medium,1
32,1,11.537296977554288,0,0,3,125,21,28,0,1,0,0,1,0,0,375,0.023809523809523808,1.2727272727272727,5.25,0.13636363636363635,0.07446808510638298,672,0.3252788104028759,0.9535,Medium,Medium,1
34,1,15.698419779742972,0,0,11,97,26,19,0,0,0,0,1,0,0,1067,0.11224489795918367,0.7037037037037037,2.1666666666666665,0.4074074074074074,0.017790262172284643,884,0.33085501858121086,0.931,Medium,Medium,1
44,1,22.432016395748384,0,1,17,100,38,23,0,0,0,0,0,0,0,1700,0.16831683168316833,0.5897435897435898,2.111111111111111,0.4358974358974359,0.01352145796590241,1672,0.46096654274236126,0.9451,High,High,1
44,1,16.976690824843935,0,0,13,127,59,44,0,0,1,0,1,0,0,1651,0.1015625,0.7333333333333333,4.214285714285714,0.21666666666666667,0.026634382566585957,2596,0.7118959107674369,0.9127,High,High,1
15,1,5.827037681773812,0,1,4,120,70,47,0,1,0,0,1,0,0,480,0.03305785123966942,0.6619718309859155,14.0,0.056338028169014086,0.09771309771309772,1050,0.745353159837447,0.9656,Medium,Medium,1
44,1,13.596114734336153,0,0,6,10,32,7,0,1,0,0,0,0,1,60,0.5454545454545454,0.21212121212121213,4.571428571428571,0.18181818181818182,0.11475409836065574,1408,0.24721189590618564,0.9194,Low,Low,1
15,1,2.2918759506054363,0,2,14,157,88,2,0,0,1,0,1,0,0,2198,0.08860759493670886,0.02247191011235955,5.866666666666666,0.15730337078651685,0.0009095043201455207,1320,0.5669144981307265,0.9678,High,High,1
32,1,15.546223017912844,1,1,1,45,63,47,1,0,0,0,0,0,0,45,0.021739130434782608,0.734375,31.5,0.015625,1.0217391304347827,2016,0.6895910780540968,0.9243,Low,Low,1
21,0,4.904698800152288,1,0,13,154,89,20,0,1,0,0,0,0,1,2002,0.08387096774193549,0.2222222222222222,6.357142857142857,0.14444444444444443,0.00998502246630055,1869,0.7007434944107669,0.9251,High,High,1
46,1,14.083402478774415,0,0,17,126,84,33,0,0,0,1,0,0,0,2142,0.13385826771653545,0.38823529411764707,4.666666666666667,0.2,0.015398973401773215,3864,0.7918215613235721,0.949,High,High,1
22,0,5.580981582204079,0,0,1,63,35,15,0,1,0,1,0,0,0,63,0.015625,0.4166666666666667,17.5,0.027777777777777776,0.234375,770,0.2955390334517558,0.9131,Low,Low,1
42,1,12.648689544845698,1,0,0,36,88,37,1,0,0,1,0,0,0,0,0.0,0.4157303370786517,88.0,0.0,37.0,3696,0.749070631956337,0.8949,Low,Low,1
37,0,10.778624174506964,1,1,3,126,71,0,1,0,0,0,0,0,1,378,0.023622047244094488,0.0,17.75,0.041666666666666664,0.0,2627,0.39591078066178603,0.9508,Medium,Medium,1
35,1,4.832294472866535,0,0,7,11,97,22,1,0,0,0,0,0,1,77,0.5833333333333334,0.22448979591836735,12.125,0.07142857142857142,0.28205128205128205,3395,0.7267657992429969,0.9414,Low,Low,1
29,1,7.069461976265267,0,2,4,38,82,13,0,0,1,0,0,1,0,152,0.10256410256410256,0.1566265060240964,16.4,0.04819277108433735,0.08496732026143791,2378,0.5594795538929465,0.9437,Low,Low,1
37,1,9.072380162142082,0,0,4,57,80,38,0,0,1,0,0,1,0,228,0.06896551724137931,0.4691358024691358,16.0,0.04938271604938271,0.16593886462882096,2960,0.734200743480777,0.9426,Medium,Medium,1
28,1,1.5118430981729023,1,0,1,100,32,7,1,0,0,0,0,0,0,100,0.009900990099009901,0.21212121212121213,16.0,0.030303030303030304,0.06930693069306931,896,0.21933085501451058,0.9435,Low,Low,1
48,0,5.448679045550892,0,0,6,113,85,7,0,0,1,0,0,0,1,678,0.05263157894736842,0.08139534883720931,12.142857142857142,0.06976744186046512,0.010309278350515464,4080,0.5427509293579414,0.938,Medium,Medium,1
16,0,17.91651272117702,0,1,2,21,52,45,1,0,0,0,0,1,0,42,0.09090909090909091,0.8490566037735849,17.333333333333332,0.03773584905660377,1.0465116279069768,832,0.6189591077951867,0.9482,Low,Low,1
42,0,18.86086042580927,0,2,8,139,16,32,0,0,0,0,0,0,1,1112,0.05714285714285714,1.8823529411764706,1.7777777777777777,0.47058823529411764,0.028751123090745734,672,0.35501858735399594,0.9473,Medium,Medium,1
29,1,6.219290265348846,0,2,10,35,71,49,0,0,1,0,0,1,0,350,0.2777777777777778,0.6805555555555556,6.454545454545454,0.1388888888888889,0.1396011396011396,2059,0.7992565055613522,0.9634,Medium,High,0
19,1,11.45870810691676,0,2,15,135,73,21,1,0,0,0,1,0,0,2025,0.11029411764705882,0.28378378378378377,4.5625,0.20270270270270271,0.010365251727541954,1387,0.6301115241518567,0.9327,High,High,1
33,0,1.5843137588590237,0,0,15,47,88,6,1,0,0,0,0,0,0,705,0.3125,0.06741573033707865,5.5,0.16853932584269662,0.0084985835694051,2904,0.6022304832601816,0.9427,Medium,Medium,1
23,1,19.64364796407745,0,0,12,84,11,34,1,0,0,0,0,1,0,1008,0.1411764705882353,2.8333333333333335,0.8461538461538461,1.0,0.03369672943508424,253,0.364312267651221,0.9351,Medium,Medium,1
46,0,21.01649101251965,0,0,12,104,41,2,0,1,0,0,1,0,0,1248,0.11428571428571428,0.047619047619047616,3.1538461538461537,0.2857142857142857,0.0016012810248198558,1886,0.2936802973923108,0.9445,Medium,Medium,1
46,1,16.626163917680245,0,1,3,51,43,19,1,0,0,1,0,0,0,153,0.057692307692307696,0.4318181818181818,10.75,0.06818181818181818,0.12337662337662338,1978,0.381040892186226,0.9378,Low,Low,1
43,1,5.843030529631154,0,1,17,111,74,26,1,0,0,1,0,0,0,1887,0.15178571428571427,0.3466666666666667,4.111111111111111,0.22666666666666666,0.013771186440677966,3182,0.6840148698757619,0.9455,High,High,1
46,1,8.61461361501347,1,0,1,52,13,45,0,0,0,1,0,0,0,52,0.018867924528301886,3.2142857142857144,6.5,0.07142857142857142,0.8490566037735849,598,0.39591078066178603,0.9784,Low,Low,1
39,1,4.851934209073553,0,1,0,132,7,24,0,0,1,0,1,0,0,0,0.0,3.0,7.0,0.0,24.0,273,0.20074349442006054,0.9796,Low,High,0
31,1,4.532995465052964,0,0,17,164,66,32,0,1,0,0,0,0,0,2788,0.10303030303030303,0.47761194029850745,3.6666666666666665,0.2537313432835821,0.011473646468268197,2046,0.6840148698757619,0.9341,High,Low,0
43,1,21.453150795947806,0,0,4,119,70,9,0,0,1,0,1,0,0,476,0.03333333333333333,0.1267605633802817,14.0,0.056338028169014086,0.018867924528301886,3010,0.46282527880180624,0.9429,Medium,Medium,1
34,1,15.453603041604612,0,0,14,147,54,1,0,0,1,0,0,1,0,2058,0.0945945945945946,0.01818181818181818,3.6,0.2545454545454545,0.00048567265662943174,1836,0.3698884758295559,0.9259,High,High,1
19,0,1.8373374872647064,0,1,7,137,97,7,0,0,1,0,0,0,0,959,0.050724637681159424,0.07142857142857142,12.125,0.07142857142857142,0.007291666666666667,1843,0.6152416356762966,0.9351,Medium,Medium,1
16,1,22.92756510826157,1,2,10,83,18,6,0,0,1,0,0,1,0,830,0.11904761904761904,0.3157894736842105,1.6363636363636365,0.5263157894736842,0.007220216606498195,288,0.1840148698850555,0.9478,Medium,Medium,1
45,1,18.49673438305921,0,0,15,171,61,21,0,0,0,0,0,0,0,2565,0.0872093023255814,0.3387096774193548,3.8125,0.24193548387096775,0.00818394388152767,2745,0.5631970260118365,0.9677,High,High,1
45,1,8.740474612311775,0,0,4,142,99,21,0,0,1,1,0,0,0,568,0.027972027972027972,0.21,19.8,0.04,0.03690685413005272,4455,0.7137546468268819,0.935,Medium,Medium,1
16,0,10.009954475181294,0,0,10,145,52,25,0,0,1,0,0,0,0,1450,0.0684931506849315,0.4716981132075472,4.7272727272727275,0.18867924528301888,0.01722949689869056,832,0.5148698884662664,0.9368,High,High,1
17,1,21.842400210193357,0,0,6,62,85,32,0,0,0,0,0,0,0,372,0.09523809523809523,0.37209302325581395,12.142857142857142,0.06976744186046512,0.08579088471849866,1445,0.7286245353024419,0.9525,Medium,Medium,1
15,0,16.071098988058317,0,0,14,141,16,28,1,0,0,0,0,0,1,1974,0.09859154929577464,1.6470588235294117,1.0666666666666667,0.8235294117647058,0.014177215189873417,240,0.35873605947288595,0.9203,High,High,1
42,1,20.66033680111837,0,0,5,124,31,36,0,0,1,0,1,0,0,620,0.04,1.125,5.166666666666667,0.15625,0.057971014492753624,1302,0.4516728624451362,0.9415,Medium,Medium,1
45,0,10.052500828597012,0,2,2,164,79,26,1,0,0,1,0,0,0,328,0.012121212121212121,0.325,26.333333333333332,0.025,0.0790273556231003,3555,0.6282527880924117,0.946,Medium,Medium,1
43,1,23.921108769702244,0,0,3,95,67,15,0,0,0,0,1,0,0,285,0.03125,0.22058823529411764,16.75,0.04411764705882353,0.05244755244755245,2881,0.48513011151514623,0.6338,Medium,Medium,1
45,1,2.051702651276951,0,0,1,15,29,32,0,0,1,1,0,0,0,15,0.0625,1.0666666666666667,14.5,0.03333333333333333,2.0,1305,0.38847583642400607,0.9639,Low,Low,1
47,1,23.233170332203613,0,1,6,20,36,27,0,0,0,0,1,0,0,120,0.2857142857142857,0.7297297297297297,5.142857142857143,0.16216216216216217,0.2231404958677686,1692,0.41821561337512614,0.882,Low,High,0
20,1,12.58036186442434,1,1,3,57,69,36,0,0,1,0,0,1,0,171,0.05172413793103448,0.5142857142857142,17.25,0.04285714285714286,0.20930232558139536,1380,0.6524163568651967,0.837,Low,Low,1
43,1,5.258046781158458,0,1,17,98,13,12,0,0,0,0,0,0,0,1666,0.1717171717171717,0.8571428571428571,0.7222222222222222,1.2142857142857142,0.007198560287942412,559,0.23977695166840562,0.9488,High,High,1
47,1,17.272112901806345,0,1,2,131,13,9,0,0,1,1,0,0,0,262,0.015151515151515152,0.6428571428571429,4.333333333333333,0.14285714285714285,0.034220532319391636,611,0.13382899628004033,0.966,Low,Low,1
17,1,18.9448481963721,0,1,7,72,77,37,1,0,0,0,1,0,0,504,0.0958904109589041,0.47435897435897434,9.625,0.08974358974358974,0.07326732673267326,1309,0.7267657992429969,0.949,Medium,Medium,1
24,1,3.4412305568770547,0,0,9,51,92,14,0,0,1,0,0,0,1,459,0.17307692307692307,0.15053763440860216,9.2,0.0967741935483871,0.030434782608695653,2208,0.6505576208057517,0.8956,Medium,Medium,1
40,1,7.082951108309791,1,1,6,133,20,37,1,0,0,0,1,0,0,798,0.04477611940298507,1.7619047619047619,2.857142857142857,0.2857142857142857,0.04630788485607009,800,0.4033457248995661,0.9468,Medium,Medium,1
24,1,8.523823388669015,0,1,4,107,69,11,0,0,1,0,0,1,0,428,0.037037037037037035,0.15714285714285714,13.8,0.05714285714285714,0.02564102564102564,1656,0.4721189590990313,0.9078,Medium,Medium,1
37,1,4.023194951051734,1,1,15,70,24,36,0,0,0,1,0,0,0,1050,0.2112676056338028,1.44,1.5,0.6,0.03425309229305423,888,0.4684014869801413,0.9403,Medium,Medium,1
35,0,2.62285676947516,0,0,17,148,71,1,0,0,0,1,0,0,0,2516,0.11409395973154363,0.013888888888888888,3.9444444444444446,0.2361111111111111,0.0003972983710766786,2485,0.4814126393962562,0.9483,High,High,1
27,1,3.677551033358496,0,2,12,166,15,26,0,0,1,0,1,0,0,1992,0.0718562874251497,1.625,1.1538461538461537,0.75,0.013045659809332665,405,0.3271375464623209,0.9539,High,High,1
28,0,5.415642451488799,0,0,11,150,33,17,0,0,1,0,1,0,0,1650,0.0728476821192053,0.5,2.75,0.3235294117647059,0.01029678982434888,924,0.35501858735399605,0.9415,High,Medium,0
49,0,1.8724414239492695,0,0,12,65,15,40,1,0,0,0,0,0,1,780,0.18181818181818182,2.5,1.1538461538461537,0.75,0.05121638924455826,735,0.4312267657912412,0.9421,Medium,Medium,1
18,0,5.8599880636481085,0,0,11,25,47,16,0,0,1,0,0,0,1,275,0.4230769230769231,0.3333333333333333,3.9166666666666665,0.22916666666666666,0.057971014492753624,846,0.42565055761290616,0.9066,Low,Low,1
20,0,20.784409959989635,0,2,17,45,8,33,0,0,0,0,0,1,0,765,0.3695652173913043,3.6666666666666665,0.4444444444444444,1.8888888888888888,0.04308093994778068,160,0.36802973977011105,0.9051,Medium,Medium,1
31,1,21.12581579384661,0,1,2,129,50,29,0,0,0,0,0,0,1,258,0.015384615384615385,0.5686274509803921,16.666666666666668,0.0392156862745098,0.11196911196911197,1550,0.48884758363403635,0.5902,Low,Medium,0
21,1,0.7729399473506682,0,1,17,44,23,36,0,0,1,0,0,0,1,748,0.37777777777777777,1.5,1.2777777777777777,0.7083333333333334,0.04806408544726302,483,0.47397769515847626,0.9601,Medium,Medium,1
